lon,lat,verified
16.0025,48.81361,1
17.26194,48.92306,1
16.69333,48.79111,1
16.55306,48.8525,1
16.62694,48.82556,1
16.63306,48.86222,1
16.6875,48.8025,1
16.69306,48.79167,1
16.64333,48.83722,1
18.46861,49.45472,1
16.67528,49.46333,1
16.33361,49.50389,1
18.09083,49.15889,1
16.68389,49.25222,1
17.8725,49.40056,1
16.49889,49.50583,1
14.92472,49.06833,1
15.83056,49.625,1
16.93889,48.63,1
16.47333,49.50167,1
17.90583,49.40417,1
16.1175,49.31056,1
16.61861,49.47139,1
15.85361,49.56556,1
15.82639,49.64778,1
15.89639,49.5675,1
16.89694,48.87167,1
17.33972,48.99889,1
17.95944,49.24111,1
16.555,49.17972,1
16.94,49.11861,1
16.54389,49.18389,1
16.56833,49.23806,1
16.01778,49.46583,1
15.37472,49.19389,1
16.9725,49.13417,1
15.96417,49.64583,1
12.78167,50.05306,1
12.78167,50.05306,1
16.62417,48.8225,1
16.28431,49.19167,1
14.29417,48.81944,1
17.15,48.88778,1
16.14889,48.745,1
24.45,48.08444,1
15.69806,48.96028,1
16.21056,49.99528,1
16.22278,49.99556,1
17.66472,49.18778,1
17.66806,49.20028,1
18.05167,49.21722,1
17.04611,49.15667,1
17.05389,49.14806,1
17.04611,49.1575,1
17.61139,49.09694,1
18.03056,49.43861,1
15.64472,48.99944,1
15.58028,49.02917,1
16.81083,49.2675,1
15.71111,49.38694,1
16.32139,49.04917,1
17.67611,48.85861,1
18.00639,49.07917,1
17.39083,48.83194,1
17.68889,48.86306,1
17.90889,48.99083,1
18.06167,49.13917,1
17.5625,48.95694,1
17.38278,48.95167,1
17.87611,49.10444,1
17.78028,48.93694,1
17.47778,49.95083,1
8.26444,53.10778,1
17.54806,50.02778,1
13.54889,49.67278,1
14.25534,58.30659,1
15.29167,58.62103,1
11.46,48.07,1
11.59,48.19,1
11.71,48.17,1
11.46,48.12,1
11.62,48.12,1
11.54,48.17,1
11.71,48.12,1
11.5,48.16,1
11.79,48.17,1
11.37,48.22,1
11.47,48.14,1
11.49,48.16,1
11.51,48.14,1
11.55,48.12,1
11.63,48.21,1
11.71,48.22,1
11.62,48.27,1
11.53,48.09,1
11.43,48.12,1
11.79,48.27,1
11.53,48.07,1
11.37,48.02,1
11.46,48.17,1
11.49,48.14,1
11.61,48.06,1
11.51,48.17,1
11.68,48.09,1
11.38,48.19,1
11.62,48.07,1
11.59,48.02,1
11.59,48.17,1
11.59,48.14,1
11.49,48.17,1
11.37,48.12,1
11.46,48.22,1
11.61,48.28,1
11.37,48.07,1
11.62,48.17,1
11.62,48.22,1
11.37,48.17,1
11.51,48.12,1
11.54,48.12,1
11.63,48.18,1
11.57,48.09,1
11.46,47.87,1
11.55,48.07,1
11.51,48.16,1
11.55,48.08,1
11.87,48.07,1
11.4,48.11,1
11.63,48.19,1
11.45,48.16,1
11.46,48.32,1
11.57,47.98,1
11.59,48.27,1
11.57,48.16,1
11.46,48.27,1
11.54,48.22,1
11.56,49.91,1
11.58,48.15,1
11.21,47.97,1
11.43,48.13,1
12.55,47.87,1
10.85,49.91,1
12.98,47.61,1
11.71,48.17,1
11.08,47.43,1
10.44,48.81,1
11.61,48.26,1
11.52,50.09,1
11.37,48.02,1
11.21,47.92,1
10.12,47.62,1
9.62,49.77,1
10.23,47.39,1
9.77,49.99,1
11.02,47.76,1
12.85,47.64,1
9.98,50.41,1
11.21,47.62,1
10.6,50.06,1
10.64,47.64,1
10.02,50.39,1
9.6,49.89,1
13.56,48.94,1
11.46,48.17,1
11.71,48.37,1
11.55,48.09,1
12.85,47.59,1
11.54,47.52,1
9.71,49.97,1
10.75,47.55,1
11.54,47.67,1
11.58,48.25,1
11.71,48.12,1
10.21,47.47,1
10.21,49.77,1
9.93,49.81,1
10.36,48.17,1
9.79,49.87,1
12.04,48.52,1
9.29,50.07,1
10.04,50.47,1
9.98,50.14,1
10.69,48.79,1
10.79,47.57,1
10.21,47.42,1
11.44,47.89,1
11.27,48.24,1
10.23,47.34,1
10.96,49.92,1
11.87,47.67,1
11.42,48.05,1
11.5,49.6,1
11.92,47.66,1
11.59,48.19,1
10.29,47.57,1
11.12,48.82,1
10.87,48.07,1
10.04,49.72,1
9.71,49.87,1
12.12,48.57,1
11.21,47.67,1
9.58,50.05,1
10.24,47.29,1
10.85,47.56,1
11.07,49.72,1
9.81,49.84,1
11.12,47.62,1
10.37,49.17,1
12.21,49.02,1
10.96,49.97,1
11.46,48.27,1
11.46,48.22,1
10.53,48.74,1
11.46,48.32,1
11.77,48.16,1
10.35,47.41,1
10.88,48.64,1
11.37,47.87,1
11.12,48.91,1
11.81,47.69,1
9.58,50.04,1
10.96,48.87,1
11.37,50.12,1
12.46,47.92,1
11.06,50.04,1
12.14,49.04,1
10.04,49.82,1
10.35,47.36,1
10.37,47.47,1
14.65694,58.11956,1
14.62734,58.16475,1
14.70805,58.11813,1
14.80422,58.25172,1
14.84272,58.42152,1
14.8907,58.5864,1
14.56694,58.12849,1
14.91812,58.23347,1
14.66278,58.30019,1
14.66459,58.16705,1
15.82972,48.61861,1
17.03941,57.28914,1
15.86421,57.91477,1
11.29431,44.13416,1
11.317978,44.150766,1
16.02175,58.33618,1
15.51756,58.4821,1
12.29458,58.39924,1
12.78969,56.65525,1
16.69297,58.27526,1
14.59653,58.19392,1
15.67507,58.4017,1
12.83964,59.14178,1
10.400475,51.99624,1
7.022667,48.063889,1
-3.230501,56.069408,1
7.046343,45.371404,1
9.695941,46.403484,1
5.168899,52.227025,1
-3.158856,55.948372,1
10.870639,56.309722,1
6.166667,46.116667,1
11.589901,50.928782,1
-2.932531,56.212383,1
5.456101,51.352662,1
17.030844,59.377475,1
3.934524,51.817144,1
21.753743,63.050657,1
25.094886,60.352484,1
2.7,42.1,1
12.40647,57.21411,1
12.75352,56.66977,1
22.359362,60.464862,1
22.918074,60.146187,1
23.78904,61.305066,1
21.266257,60.516718,1
24.482492,61.240209,1
6.9061,59.8957,1
9.928,59.779,1
10.1554,59.7566,1
10.1718,59.7576,1
9.2114,60.9775,1
9.1923,60.9797,1
9.1643,60.9892,1
9.1048,61.0152,1
9.1639,60.9892,1
12.80156,59.31952,1
12.74821,59.62616,1
14.15022,57.42721,1
13.40081,56.51036,1
5.6252,58.7399,1
13.29904,55.65825,1
17.23752,59.11492,1
14.60699,57.93791,1
14.798342,56.334558,1
15.548333,47.113333,1
27.7,61.266667,1
7.8506,58.1507,1
47.209032,56.602783,1
9.8993,59.7732,1
7.2198,59.8114,1
7.1969,59.8241,1
10.3304,59.8684,1
22.683333,43.611111,1
10.16,47.62,1
13.02,48.26,1
9.69,50.06,1
10.84759,44.0943,1
11.65807,43.92993,1
6.6221,60.2739,1
5.8442372982302,60.8238438674575,1
-3.8335,40.9883,1
-2.4047,38.521,1
-1.5151,43.0712,1
-4.3505,42.9828,1
-3.9658,41.0954,1
-5.0128,40.3216,1
-4.0872,41.7392,1
-7.8452,41.3405,1
15.85084,46.9006,1
15.30083,47.09167,1
15.47938,47.09991,1
15.29806,47.09611,1
14.69197,47.17892,1
12.84583,46.70056,1
15.26667,46.85,1
15.40519,47.11638,1
15.44156,47.11407,1
15.48833,47.12167,1
15.44222,47.07194,1
15.74472,47.33389,1
10.77972,46.75889,1
15.65,47.6175,1
11.61472,46.55111,1
13.87833,47.37083,1
16.555,47.85778,1
16.09444,46.87611,1
16.91972,47.90667,1
6.57689,46.907108,1
11.46,47.52,1
14.811873,56.877485,1
16.225,48.21861,1
15.16837,48.96476,1
6.00314,49.4999,1
6.02364,49.4667,1
22.34389,41.0125,1
24.29444,41.44778,1
21.90389,41.01667,1
22.31944,40.98556,1
23.47417,41.345,1
24.2725,41.40222,1
12.94397,55.54885,1
15.26264,56.555734,1
10.36,48.17,1
10.36,48.16,1
10.88,48.64,1
10.88,48.61,1
10.78,48.71,1
10.53,48.74,1
10.51,48.74,1
10.55,48.78,1
10.89,48.6,1
10.54,48.78,1
-1.487,41.384,1
-5.74928,42.97297,1
-6.42103,42.99537,1
-6.433,42.338,1
-5.019,43.025,1
1.21697,42.67788,1
-6.36,43.01,1
-5.62,42.56,1
-6.74389,42.39376,1
-6.6169,42.29897,1
-5.52772,42.61026,1
-6.4,42.247,1
-6.51002,42.35811,1
-5.54587,42.89806,1
-6.52124,42.31682,1
-5.76059,42.85056,1
-5.03,43.11,1
-5.5443,42.75957,1
-5.63,42.83,1
-5.122,42.798,1
-6.58697,42.02054,1
-6.532,42.268,1
-5.60705,42.92897,1
1.7374,42.3478,1
-6.254,42.811,1
-5.60826,43.03674,1
-5.11106,43.01651,1
-6.326,42.282,1
-6.75,42.39,1
-5.60827,43.02419,1
1.04832,42.7567,1
-5.7581,42.9907,1
-5.52652,43.01751,1
-5.019,43.016,1
-6.215,42.855,1
-4.756,42.84,1
-6.746,42.39,1
-4.4677,43.0433,1
-6.49993,42.3117,1
-5.59653,43.02292,1
-6.58861,42.31672,1
20.72806,48.72806,1
21.24778,48.73722,1
21.24833,48.7375,1
13.415,54.3484,1
13.5816,54.5484,1
12.94397,55.54885,1
7.966111,49.202778,1
7.7725,49.151389,1
12.94256,55.55714,1
1.839,41.5338,1
1.86,41.5,1
0.995258,42.335943,1
2.7,41.78,1
2.6888,41.7568,1
16.0427,48.8533,1
-3.1592,40.6258,1
1.9203,41.3258,1
3.845555,50.983888,1
5.818888,49.710833,1
4.494166,51.292222,1
4.492499,50.991666,1
4.683333,50.863055,1
4.762777,50.860277,1
5.665833,49.671388,1
3.659722,50.499166,1
4.663333,50.837222,1
4.634166,50.785555,1
5.810555,49.684999,1
4.459444,51.221944,1
4.766667,50.302222,1
4.505,50.615,1
4.425833,50.927222,1
5.495833,51.222499,1
4.232499,50.737499,1
5.304444,50.260277,1
5.513055,51.010833,1
4.373888,51.228888,1
4.418888,51.195555,1
4.583333,51.292777,1
4.7125,51.268333,1
5.092499,50.076111,1
4.658055,51.128611,1
4.899444,50.239722,1
4.578888,51.294166,1
4.961111,50.35,1
4.636388,51.198611,1
5.681111,49.966667,1
5.496111,49.674722,1
5.239722,50.518611,1
4.496111,50.668333,1
4.802777,50.965555,1
3.368333,51.127499,1
4.695833,50.8625,1
4.691111,50.871666,1
4.927499,49.960555,1
4.688333,50.565277,1
4.418055,51.277222,1
4.982777,51.317777,1
5.814166,50.534999,1
3.014722,50.974722,1
4.066667,50.900555,1
4.120277,51.024722,1
3.326388,51.000277,1
5.278055,50.541388,1
5.296388,50.543611,1
5.003333,51.327499,1
4.560277,50.835833,1
5.568333,50.534999,1
5.105833,50.978333,1
5.691111,50.304722,1
5.684999,50.478888,1
5.699444,51.091666,1
6.028611,50.054722,1
5.931944,50.516944,1
4.494722,50.051944,1
3.766111,50.479166,1
5.679166,50.756667,1
2.999722,50.768611,1
5.347777,50.173611,1
5.819999,50.477499,1
5.187499,50.125277,1
5.693611,50.475277,1
4.019166,50.491111,1
3.383611,51.213888,1
4.548333,50.074722,1
5.803333,50.568333,1
4.590277,51.003888,1
4.621944,50.158611,1
5.284722,50.451944,1
4.898333,50.301666,1
5.248611,50.121111,1
5.495277,50.617499,1
6.007222,50.681111,1
4.476111,50.596944,1
4.756944,50.921111,1
5.572222,50.931944,1
5.253611,49.854166,1
4.395833,50.405555,1
5.665555,50.793333,1
6.06,49.710555,1
5.502222,50.966111,1
3.837777,50.483333,1
5.479999,50.379722,1
5.853888,50.61,1
5.684444,50.379999,1
4.822222,50.331111,1
5.694166,50.123888,1
5.428333,50.449166,1
4.912777,50.260555,1
5.937499,50.623333,1
5.018055,50.813333,1
4.700555,50.879722,1
3.688333,51.191944,1
5.544166,50.601111,1
4.439999,51.227777,1
5.297777,50.943888,1
5.342499,50.128611,1
5.531666,50.426667,1
5.332499,50.930833,1
3.706667,51.11,1
5.193055,51.287499,1
4.444444,51.044166,1
5.300833,50.442499,1
5.296388,50.294166,1
3.626111,50.6,1
4.477499,51.025833,1
5.364444,51.116388,1
5.986111,49.500833,1
4.932777,49.872499,1
4.848888,50.347499,1
4.444722,50.410833,1
4.591111,51.389444,1
2.611666,51.110277,1
4.4025,51.219444,1
4.433333,50.765833,1
3.9075,50.497222,1
5.853888,50.6025,1
5.088333,50.167499,1
5.250833,51.118333,1
5.367222,50.987222,1
4.571388,51.130277,1
4.871944,50.467499,1
5.496667,50.971111,1
4.897777,51.243611,1
6.111111,49.883055,1
5.303611,50.073333,1
4.729444,51.074444,1
2.634722,51.11,1
4.471111,50.885555,1
4.899166,50.272222,1
6.144444,50.472777,1
4.977499,50.988888,1
4.798333,50.679444,1
5.456111,50.353055,1
3.505277,50.740277,1
4.826388,50.976388,1
4.673333,51.128333,1
4.46,51.315277,1
4.509722,50.987777,1
6.228611,49.661111,1
4.926111,50.273055,1
2.031388,50.832499,1
4.448611,51.251388,1
5.729999,49.76,1
5.237499,49.781111,1
5.771111,50.566111,1
5.139444,50.481111,1
5.501111,50.172222,1
5.824722,50.528055,1
5.575833,50.181666,1
4.586667,50.665833,1
5.904166,50.266111,1
5.0075,49.792777,1
5.783888,51.098333,1
4.898055,50.301944,1
5.770277,49.686667,1
4.844999,50.453888,1
4.098333,50.947777,1
5.367222,51.124999,1
3.303888,51.344166,1
5.345277,50.603888,1
4.866111,50.203611,1
5.731111,49.830555,1
2.65,51.105555,1
4.138333,50.605833,1
5.174999,49.886111,1
4.975833,50.315,1
6.017222,49.951944,1
3.543888,49.347222,1
4.134722,50.609444,1
5.582777,50.471388,1
4.219722,50.669999,1
5.369999,50.339999,1
5.956667,50.606111,1
4.670833,50.092777,1
12.27472,52.73167,1
5.7044,59.0982,1
14.49,52.4625,1
15.85493,58.2599,1
8.75,48.23333,1
27.41833,42.04556,1
11.582,53.4485,1
11.4153,53.5485,1
12.0819,53.8485,1
11.582,53.3485,1
11.4153,53.4485,1
11.082,53.9484,1
15.46583,48.32972,1
15.58639,48.41194,1
13.02694,46.95056,1
16.27417,48.03361,1
12.57119,62.4872,1
13.36706,55.50987,1
13.54288,55.94898,1
13.48197,55.94184,1
12.45246,62.53939,1
13.05824,59.98655,1
-1.661392,42.852578,1
-1.621981,42.665143,1
-1.695665,42.868102,1
-1.780896,42.896696,1
-1.752532,42.846142,1
-1.810162,42.927648,1
-1.739,43.152,1
-1.715,43.161,1
-1.62104,42.818969,1
-1.642968,42.839348,1
-2.642,42.249,1
-2.242,42.301,1
-2.23,42.274,1
10.7257,59.3761,1
17.05484,57.3446,1
33.21911,57.97011,1
49.596232,53.400296,1
39.3117,50.97092,1
26.912858,54.851894,1
32.004019,56.831997,1
39.30617,50.94381,1
31.723778,56.862139,1
-2.278535,42.640757,1
-2.278979,42.639301,1
-2.280168,42.640884,1
-2.279092,42.640031,1
18.5396,54.5194,1
23.1432,53.1383,1
18.566,54.3742,1
22.71,61.27,1
29.5278,62.4924,1
6.5,44.6667,1
16.581641,56.569386,1
15.015949,56.880209,1
14.141288,57.812635,1
14.984182,56.90012,1
14.914524,56.744638,1
16.470548,57.06728,1
16.484247,57.339026,1
16.467929,57.345847,1
16.446171,57.042658,1
16.46407,56.569174,1
16.365267,56.66443,1
16.252843,56.74779,1
16.458381,57.188411,1
14.272641,57.8556,1
13.413131,56.706436,1
16.909703,57.135612,1
16.514601,56.353212,1
14.348888,55.556993,1
16.462197,58.858903,1
13.227677,55.632149,1
13.588489,57.438386,1
13.430087,57.814064,1
14.650153,58.313942,1
17.294854,62.401456,1
16.467075,56.648188,1
17.634069,59.858145,1
15.047501,57.450253,1
16.700397,56.768375,1
16.647998,56.866223,1
13.932482,56.839499,1
16.978834,57.13908,1
12.859811,56.243504,1
16.191644,61.798088,1
16.900563,57.089506,1
16.848665,57.050579,1
16.684496,56.754182,1
16.687086,56.735618,1
16.94675,57.172693,1
16.658777,56.759039,1
16.702154,56.76662,1
14.851317,56.842714,1
13.616961,56.00169,1
14.928626,57.26756,1
13.112939,55.636754,1
16.285774,57.489894,1
16.684468,56.746665,1
16.662298,56.766514,1
16.622674,56.754449,1
15.045393,57.409778,1
13.050234,56.264229,1
15.916724,56.743907,1
16.264724,57.122656,1
16.45077,57.263261,1
16.722405,57.891639,1
16.93092,57.067299,1
14.476756,56.072953,1
14.292623,55.923565,1
15.625574,56.277114,1
14.287982,56.172814,1
14.124462,57.776492,1
13.361915,57.117325,1
15.205809,57.436038,1
16.83702,56.858439,1
16.287838,57.41859,1
11.998121,57.683244,1
13.700959,56.553088,1
16.611514,57.758154,1
13.053915,57.683195,1
13.078047,57.696834,1
13.071455,57.695254,1
13.10994,57.71083,1
14.556037,57.934136,1
15.17529,57.274257,1
12.664137,56.721057,1
16.715584,56.881016,1
14.711528,57.315571,1
16.34328,56.65507,1
16.159031,57.867966,1
16.36183,56.807655,1
14.915187,56.646843,1
16.106247,57.598736,1
16.612113,57.785087,1
14.876222,58.274933,1
16.097563,59.424874,1
13.882588,57.915038,1
16.097563,59.424874,1
15.620281,58.405667,1
16.095401,59.410858,1
16.112405,59.408279,1
12.928712,63.392857,1
16.06508,59.415796,1
13.597923,60.004228,1
17.630684,59.852706,1
15.723337,56.826825,1
13.769886,56.156776,1
13.352044,55.748259,1
14.000612,56.885646,1
13.059183,55.635849,1
16.516179,59.367354,1
16.576853,56.755324,1
13.703727,55.63314,1
14.164241,55.569022,1
14.546646,56.748649,1
16.418423,57.265371,1
14.048284,57.184036,1
14.163889,57.102518,1
13.848169,57.060726,1
15.382728,56.52978,1
14.958779,58.036227,1
14.959203,58.018272,1
13.340946,55.721667,1
16.694612,57.721682,1
13.894355,55.517764,1
14.469713,57.355684,1
15.616814,58.411121,1
15.620281,58.405667,1
15.616814,58.411121,1
15.624802,58.358001,1
15.605322,58.392259,1
15.641476,58.408928,1
15.521103,58.406185,1
15.711905,58.427494,1
15.521103,58.406185,1
15.530852,58.489539,1
14.698418,56.463342,1
14.375187,57.929282,1
13.115251,57.994247,1
14.155166,57.471557,1
13.922077,55.434644,1
13.891072,55.552749,1
14.037221,56.805334,1
14.114138,57.850182,1
14.908232,57.68839,1
14.453469,57.700788,1
14.159527,57.781999,1
14.756322,57.433096,1
14.373512,57.429325,1
14.460018,57.340476,1
14.467982,58.032013,1
13.818613,55.429296,1
16.417086,57.18456,1
13.022087,58.149263,1
15.047114,57.05803,1
15.046197,57.102925,1
16.434995,57.265289,1
15.605603,57.401392,1
14.99181,57.805783,1
17.729145,59.704804,1
15.813529,57.386287,1
13.823702,55.937678,1
15.854145,57.31825,1
15.966936,57.523494,1
15.561648,57.257644,1
15.572905,57.311542,1
15.888207,57.320711,1
14.083162,57.937584,1
15.451219,57.368726,1
14.383629,62.708331,1
14.275284,57.787383,1
14.273688,57.787732,1
16.134772,57.05092,1
14.370672,56.647951,1
13.353795,56.443317,1
13.109777,56.422808,1
17.624831,59.895882,1
14.862578,57.638671,1
14.971459,57.6672,1
13.724447,56.540009,1
13.708203,56.539736,1
12.677212,56.78256,1
12.620012,56.771244,1
12.884776,56.825145,1
12.62184,56.786351,1
14.192958,55.726877,1
13.195446,55.693545,1
13.709139,55.43055,1
14.167968,56.107946,1
12.982956,55.403448,1
12.927888,56.597062,1
15.08609,57.59704,1
14.468987,58.005086,1
11.938741,57.685899,1
16.216827,59.583392,1
12.886888,56.649234,1
14.750369,57.639579,1
14.121107,58.566677,1
16.352134,57.265676,1
16.423772,57.781655,1
12.938837,56.504142,1
15.025508,57.612942,1
14.968004,57.641209,1
14.967382,57.668143,1
14.950628,57.668031,1
18.811555,59.987537,1
12.692966,56.435228,1
13.310137,56.428162,1
16.671893,57.754164,1
16.195897,56.592755,1
14.901037,57.640748,1
16.545795,56.755512,1
16.245666,56.673414,1
16.295299,56.727111,1
16.451567,57.265205,1
16.082547,56.673882,1
15.82148,56.503559,1
15.857711,58.415398,1
16.471501,57.267795,1
14.820225,56.912764,1
14.016743,55.884777,1
16.434995,57.265289,1
16.468299,57.274098,1
16.434842,57.25631,1
15.239899,59.556492,1
16.191865,57.787062,1
16.43162,57.261714,1
16.54608,57.46484,1
16.210431,57.189885,1
16.48248,57.504797,1
8.43794,61.70525,1
-1.8,42.79,1
8.45547664520769,59.5017197306969,1
11.0119077697316,60.818896792176,1
8.23559815350986,61.20438432748,1
9.52599496638935,59.9081463253243,1
11.0002029764434,60.9268009688012,1
10.2950199213632,59.9117540767287,1
10.2427167888782,59.9481549853264,1
10.2546,59.7524,1
10.1454,59.6815,1
10.2617,59.9409,1
10.2217,59.8245,1
10.4057,59.2956,1
10.0189,59.0722,1
10.3381,60.1684,1
10.0129,59.0552,1
10.3193,60.142,1
10.321,60.1422,1
10.326,60.1351,1
10.2104,59.711,1
9.798,59.6839,1
11.3778,59.123,1
11.3374,59.6343,1
8.1937,60.9345,1
11.1621,59.5825,1
5.7588,58.5397,1
5.68900684046455,59.0986751751247,1
6.59872494330259,59.3392941360563,1
5.5735,60.8871,1
6.6077,58.1368,1
6.66,58.1042,1
9.9002,59.0099,1
9.9175,59.0109,1
10.3756,59.418,1
9.9048,59.0096,1
10.3759,59.418,1
6.6445,58.352,1
11.7482,59.7276,1
10.8545,59.0936,1
11.7846,59.6482,1
11.1542,59.5274,1
10.05,59.0433,1
8.62156973009001,59.8085333226825,1
10.1135,59.7896,1
10.0936,59.7269,1
10.2738,59.7881,1
8.1217,61.6679,1
11.7704,59.7711,1
9.589,60.8997,1
10.7631,59.8281,1
11.2408,60.4817,1
9.5567,62.6465,1
9.5469,62.6641,1
11.8042,59.7047,1
5.6069,58.6166,1
11.7669,59.311,1
11.5844,59.2338,1
11.5517,59.1482,1
11.5588,59.149,1
11.0676,59.7373,1
11.6466,59.4698,1
9.6867,59.0916,1
9.685,59.0898,1
7.3664474491558,59.3732035245101,1
7.54626637578955,59.0366924778886,1
10.3581,60.7317,1
10.9037,60.8461,1
8.4374,60.9244,1
12.1405785419107,59.9769743312469,1
10.1184,59.0562,1
11.6599,59.3007,1
9.8529,58.9657,1
11.864,65.6855,1
9.4835,60.7573,1
11.1545,59.6163,1
10.7376,59.7478,1
11.5362052085043,61.3189217923014,1
12.2897481319463,60.9005122145615,1
11.661312746637,61.2410198673825,1
12.1395385478801,61.0115152280377,1
6.9428,61.0715,1
6.87846077404274,61.0417636147821,1
6.9142,61.0846,1
10.3074067082259,62.5796608458159,1
8.2459,58.6241,1
10.5117,59.88,1
11.1534,59.9253,1
11.2505,59.6847,1
11.2667,59.6514,1
11.3655,59.6323,1
11.4021,59.3242,1
11.2755,59.5135,1
11.3437,59.5616,1
11.3412,59.5634,1
11.1263,59.5946,1
11.3531,59.2601,1
11.3796,59.1241,1
8.4432,60.5922,1
11.7481957533944,59.1513385453898,1
11.3025,63.8761,1
10.5144,60.3967,1
12.1349196765985,61.4723336429465,1
11.2653,59.6027,1
10.9326449532144,59.8051561209597,1
11.0549,59.2029,1
11.9802485392878,60.6207981905224,1
11.5906,61.123,1
11.2274,60.4581,1
8.0659,61.6406,1
11.48,59.1721,1
11.4218,59.1157,1
11.6445,59.4662,1
10.5833,60.3582,1
10.712,60.9107,1
10.778,59.8275,1
10.015,59.0172,1
10.0067,59.0278,1
8.5116,60.8818,1
10.1288,60.329,1
8.6546,60.8444,1
10.1757,59.7597,1
10.2539,59.7498,1
10.1703,59.7558,1
8.5488,59.5703,1
7.9802,58.1485,1
10.1134,59.7659,1
8.6317,58.657,1
10.2865,60.004,1
10.14,59.7595,1
10.1853,59.7514,1
10.1643,59.7549,1
10.2041,59.7494,1
9.9811,59.764,1
10.2044,59.749,1
10.2218,59.7462,1
10.4617,59.829,1
11.4053,59.1199,1
8.6452,60.8645,1
8.1627,60.5342,1
10.5683,60.3862,1
10.0922,59.682,1
5.77763244374177,58.5257543586534,1
9.88664218133474,58.9771138873135,1
11.2478480012166,59.9982667002117,1
6.69148264525097,62.5452220175069,1
9.64762906919187,59.1249171998259,1
7.0882,58.5529,1
11.6498,59.4661,1
11.0709,59.6549,1
12.0519,60.3223,1
11.0631,59.6573,1
6.82057334477432,62.8144343806975,1
11.6141273778265,60.8404034331523,1
11.4544,60.1518,1
5.55861338875578,58.8395638916761,1
5.54401404624951,58.8122626964449,1
12.1001,60.1356,1
11.1633212929238,60.6099899709805,1
10.7820431256344,62.1497480110033,1
11.3664068872203,61.1365128638461,1
11.3288317885494,60.4858866545897,1
12.4669825340714,60.1633846967492,1
11.3818086638471,61.106111797481,1
12.0968710212051,60.1382802497879,1
11.9860646486775,60.2081819554172,1
12.3144765092199,60.1868841989765,1
6.70767693855533,58.0928479441329,1
10.4216,63.4452,1
7.1153,62.5714,1
9.99646545392904,61.0120945193638,1
11.0065750159772,59.0598279615851,1
10.1832211029172,59.787048115163,1
9.5261946204488,59.917046674564,1
10.2602177176166,59.9390548016089,1
5.6055,58.8791,1
10.0848890349317,60.5139756508152,1
9.0903,58.7508,1
11.6408,59.1465,1
9.5539,62.6536,1
11.5745,59.1491,1
11.4792,59.5468,1
10.6833,59.5106,1
10.7909,59.4466,1
10.757,59.3418,1
9.4492,58.9399,1
11.3817,59.4686,1
9.21979845316848,59.5677300236765,1
10.8996,60.8399,1
10.0676,59.1043,1
11.3215,59.5763,1
12.0882369683263,61.0068145570469,1
12.241347107971,60.8843111152704,1
6.916,61.0577,1
10.3025,59.9893,1
10.1541,60.1989,1
11.3805,59.1245,1
11.6781598541978,60.0629733405418,1
11.7168851463457,59.4170485227486,1
11.177,59.4434,1
5.69030704313895,59.0946750363191,1
12.0141,60.2006,1
10.9529,59.6239,1
11.229268307988,59.4411448192136,1
11.6692628865467,59.9750698113309,1
11.8024,59.9531,1
11.0614,59.2531,1
10.9104,60.6808,1
10.7454,59.7782,1
7.5694,58.3849,1
11.7937,60.2224,1
12.0559242217601,61.2945257580032,1
12.1487,60.0953,1
10.7079914675893,60.9653996640662,1
12.2425750258018,60.1619825474253,1
10.4019,63.4142,1
9.2245,62.6669,1
10.452,63.4137,1
9.1075,62.694,1
7.9977,58.1469,1
10.2400194965589,59.8763521550309,1
5.73301540030905,58.920468851957,1
6.6881,58.1006,1
11.0035,59.663,1
10.925,59.6019,1
8.63057019950508,59.8040332393364,1
11.4566,59.0096,1
6.9336,61.0714,1
11.8247651025461,60.0536743644299,1
11.3675,59.1261,1
10.8628415906858,59.8331565388415,1
11.129,59.677,1
11.057,59.6596,1
8.66861434917026,61.1643871916252,1
12.4233735158296,60.3632921653925,1
12.4204841756831,60.077580892509,1
11.4149079446317,61.1513139210374,1
12.1008713216733,60.1338801144831,1
6.75557456016551,58.1943522597943,1
10.4736,63.4448,1
10.4347,63.4484,1
9.6913,62.5936,1
10.412,63.4141,1
11.0458,63.5949,1
11.23167,43.88222,1
10.70139,54.02361,1
16.22972,48.01361,1
16.32389,48.30917,1
16.24667,48.08667,1
15.1725,47.9975,1
16.525,48.38472,1
16.2925,48.0625,1
7.57946588053348,59.0756943159931,1
11.4990182542294,60.9693074641715,1
11.9140613785631,60.2304821536724,1
6.83108032271557,58.1013495591776,1
10.2103,59.7573,1
9.1951,62.6445,1
11.0886,62.9389,1
10.3331,63.4417,1
11.4855,63.781,1
7.7738,58.555,1
11.6203,63.0452,1
10.2998,63.3702,1
10.537,59.8931,1
7.3781,62.9625,1
8.6427,63.2415,1
10.22,63.3516,1
10.4836,63.4417,1
10.5686,62.9815,1
10.4801,63.3468,1
12.4274,64.5113,1
7.1355,62.5145,1
10.5437,63.6281,1
8.9356,63.4067,1
8.6033,62.9908,1
10.449,63.4536,1
8.9376,63.4067,1
7.1281,62.5252,1
10.2949,63.0382,1
9.4969,62.6124,1
10.4116,63.4271,1
8.8182,63.5788,1
10.3323,63.4238,1
11.3672,59.1248,1
6.6081,58.0924,1
10.4651,62.8839,1
10.2091,63.3531,1
9.7385,63.7063,1
10.4524,63.0261,1
14.0775,66.8324,1
10.8928,59.2022,1
10.4132,59.2703,1
